id,German,Article,Plural,English,CEFR,WordType,VocabularyQuizEligible,ArticleQuizEligible,ProblemFlag,ProblemType,SourcePage,RawEntry,Notes
b1_1183,Herr,der,-en,,B1,noun,yes,yes,no,,49,"der Herr, -en",
b1_1185,Hersteller,der,-,,B1,noun,yes,yes,no,,49,"der Hersteller, -",
b1_1187,Hauptbahnhof,der,¨-e,,B1,noun,yes,yes,no,,49,"der Hauptbahnhof, ¨-e",
b1_1188,Haus,das,¨-er,,B1,noun,yes,yes,no,,49,"das Haus, ¨-er",
b1_1189,Hausaufgabe,die,-n,,B1,noun,yes,yes,no,,49,"die Hausaufgabe, -n",
b1_1190,Hausfrau,die,,,B1,noun,yes,yes,no,,49,die Hausfrau,
b1_1191,Haus-,der,,,B1,noun,yes,yes,no,,49,der Haus-,
b1_1193,Haushalt,der,-e,,B1,noun,yes,yes,no,,49,"der Haushalt, -e",
b1_1194,Hausmeister,der,-,,B1,noun,yes,yes,no,,49,"der Hausmeister, -",
b1_1195,Hausmeisterin,die,-nen,,B1,noun,yes,yes,no,,49,"die Hausmeisterin, -nen",
b1_1196,Haut,die,,,B1,noun,yes,yes,no,,49,die Haut,
b1_1198,Heft,das,-e,,B1,noun,yes,yes,no,,49,"das Heft, -e",
b1_1200,Heim,das,-e,,B1,noun,yes,yes,no,,49,"das Heim, -e",
b1_1201,Heimat,die,,,B1,noun,yes,yes,no,,49,die Heimat,
b1_1203,Heimweh,das,,,B1,noun,yes,yes,no,,49,das Heimweh,
b1_1208,Hinweise,der,-e,,B1,noun,yes,yes,no,,50,"der Hinweise, -e",
b1_1210,Hitze,die,,,B1,noun,yes,yes,no,,50,die Hitze,
b1_1211,Hobby,das,-s,,B1,noun,yes,yes,no,,50,"das Hobby, -s",
b1_1213,Höhe,die,,,B1,noun,yes,yes,no,,50,die Höhe,
b1_1216,Hochzeit,die,-en,,B1,noun,yes,yes,no,,50,"die Hochzeit, -en",
b1_1217,Hof,der,¨-e,,B1,noun,yes,yes,no,,50,"der Hof, ¨-e",
b1_1218,Bauernhof,der,¨-e,,B1,noun,yes,yes,no,,50,"der Bauernhof, ¨-e",
b1_1221,Hoffnung,die,-en,,B1,noun,yes,yes,no,,50,"die Hoffnung, -en",
b1_1224,Holz,das,,,B1,noun,yes,yes,no,,50,das Holz,
b1_1225,Honig,der,,,B1,noun,yes,yes,no,,50,der Honig,
b1_1227,Herz,das,-en,,B1,noun,yes,yes,no,,50,"das Herz, -en",
b1_1232,Himmel,der,,,B1,noun,yes,yes,no,,50,der Himmel,
b1_1239,Import,der,-e,,B1,noun,yes,yes,no,,51,"der Import, -e",
b1_1243,Industrie,die,-n,,B1,noun,yes,yes,no,,51,"die Industrie, -n",
b1_1244,Infektion,die,-en,,B1,noun,yes,yes,no,,51,"die Infektion, -en",
b1_1246,Information,die,-en,,B1,noun,yes,yes,no,,51,"die Information, -en",
b1_1247,Ingenieur,der,-e,,B1,noun,yes,yes,no,,51,"der Ingenieur, -e",
b1_1252,Hörer,der,-;,,B1,noun,yes,yes,no,,51,"der Hörer, -;",
b1_1253,Hörerin,die,-nen,,B1,noun,yes,yes,no,,51,"die Hörerin, -nen",
b1_1254,Zuhörer,der,,,B1,noun,yes,yes,no,,51,der Zuhörer,
b1_1255,Hose,die,-n,,B1,noun,yes,yes,no,,51,"die Hose, -n",
b1_1256,Hotel,das,-s,,B1,noun,yes,yes,no,,51,"das Hotel, -s",
b1_1258,Hügel,der,-,,B1,noun,yes,yes,no,,51,"der Hügel, -",
b1_1259,Humor,der,,,B1,noun,yes,yes,no,,51,der Humor,
b1_1260,Hunger,der,,,B1,noun,yes,yes,no,,51,der Hunger,
b1_1264,Husten,der,,,B1,noun,yes,yes,no,,51,der Husten,
b1_1265,Hut,der,¨-e,,B1,noun,yes,yes,no,,51,"der Hut, ¨-e",
b1_1266,Hütte,die,-n,,B1,noun,yes,yes,no,,51,"die Hütte, -n",
b1_1268,Idee,die,-n,,B1,noun,yes,yes,no,,51,"die Idee, -n",
b1_1270,Imbiss,der,-e (D),,B1,noun,yes,yes,yes,regional_variant,51,"der Imbiss, -e (D) →A:",regional_variant_or_reference
b1_1272,neuen Prüfungstermine.,die,,,B1,noun,yes,yes,yes,multi_word_expression,51,die neuen Prüfungstermine.,
b1_1274,Interview,das,-s,,B1,noun,yes,yes,no,,52,"das Interview, -s",
b1_1280,Jacke,die,-n,,B1,noun,yes,yes,no,,52,"die Jacke, -n",
b1_1281,Jause,die,-n (A),,B1,noun,yes,yes,yes,regional_variant,52,"die Jause, -n (A) →D: Im-",regional_variant_or_reference
b1_1285,Jeans (Pl.),die,,,B1,noun,yes,yes,yes,multi_word_expression,52,die Jeans (Pl.),
b1_1287,Insel,die,-n,,B1,noun,yes,yes,no,,52,"die Insel, -n",
b1_1288,Inserat,das,-e,,B1,noun,yes,yes,no,,52,"das Inserat, -e",
b1_1291,Institut,das,-e,,B1,noun,yes,yes,no,,52,"das Institut, -e",
b1_1292,Instrument,das,-e,,B1,noun,yes,yes,no,,52,"das Instrument, -e",
b1_1294,Integration,die,-en,,B1,noun,yes,yes,no,,52,"die Integration, -en",
b1_1296,Intelligenz,die,,,B1,noun,yes,yes,no,,52,die Intelligenz,
b1_1298,Intensivkurs,der,-e,,B1,noun,yes,yes,no,,52,"der Intensivkurs, -e",
b1_1301,Interesse,das,-n,,B1,noun,yes,yes,no,,52,"das Interesse, -n",
b1_1305,Kabel,das,-,,B1,noun,yes,yes,no,,53,"das Kabel, -",
b1_1306,Kabine,die,-n,,B1,noun,yes,yes,no,,53,"die Kabine, -n",
b1_1307,Kaffee,der,,,B1,noun,yes,yes,no,,53,der Kaffee,
b1_1308,Kaffeehaus,das,¨-er (A),,B1,noun,yes,yes,no,,53,"das Kaffeehaus, ¨-er (A)",regional_variant_or_reference
b1_1309,Kakao,der,-s,,B1,noun,yes,yes,no,,53,"der Kakao, -s",
b1_1310,Kalender,der,-,,B1,noun,yes,yes,no,,53,"der Kalender, -",
b1_1312,Kälte,die,,,B1,noun,yes,yes,no,,53,die Kälte,
b1_1313,Kamera,die,-s,,B1,noun,yes,yes,no,,53,"die Kamera, -s",
b1_1315,Kampf,der,¨-e,,B1,noun,yes,yes,no,,53,"der Kampf, ¨-e",
b1_1316,Kanal,der,¨-e,,B1,noun,yes,yes,no,,53,"der Kanal, ¨-e",
b1_1317,Kandidat,der,-en,,B1,noun,yes,yes,no,,53,"der Kandidat, -en",
b1_1318,Kanne,die,-n,,B1,noun,yes,yes,no,,53,"die Kanne, -n",
b1_1319,Kantine,die,-n,,B1,noun,yes,yes,no,,53,"die Kantine, -n",
b1_1320,Kapitel,das,-,,B1,noun,yes,yes,no,,53,"das Kapitel, -",
b1_1328,Journalist,der,-en,,B1,noun,yes,yes,no,,53,"der Journalist, -en",
b1_1329,Journalistin,die,-nen,,B1,noun,yes,yes,no,,53,"die Journalistin, -nen",
b1_1330,Jugend,die,,,B1,noun,yes,yes,no,,53,die Jugend,
b1_1331,Jugendliche,der,-n,,B1,noun,yes,yes,no,,53,"der Jugendliche, -n",
b1_1332,Jugendliche,die,-nen,,B1,noun,yes,yes,no,,53,"die Jugendliche, -nen",
b1_1333,Jugendherberge,die,-n,,B1,noun,yes,yes,no,,53,"die Jugendherberge, -n",
b1_1335,Junge,der,-n (D),,B1,noun,yes,yes,yes,regional_variant,53,"der Junge, -n (D) →A, CH:",regional_variant_or_reference
b1_1339,nachschauen.,der,,,B1,noun,yes,yes,no,,53,der nachschauen.,
b1_1340,Käufer,der,-,,B1,noun,yes,yes,no,,54,"der Käufer, -",
b1_1341,Käuferin,die,-nen,,B1,noun,yes,yes,no,,54,"die Käuferin, -nen",
b1_1344,Keller,der,-,,B1,noun,yes,yes,no,,54,"der Keller, -",
b1_1345,Kellner,der,-,,B1,noun,yes,yes,no,,54,"der Kellner, -",
b1_1346,Kellnerin,die,-nen,,B1,noun,yes,yes,no,,54,"die Kellnerin, -nen",
b1_1349,Kenntnisse (Pl.),die,,,B1,noun,yes,yes,yes,multi_word_expression,54,die Kenntnisse (Pl.),
b1_1350,Kennzeichen,das,-,,B1,noun,yes,yes,no,,54,"das Kennzeichen, -",
b1_1351,Kerze,die,-n,,B1,noun,yes,yes,no,,54,"die Kerze, -n",
b1_1352,Kette,die,-n,,B1,noun,yes,yes,no,,54,"die Kette, -n",
b1_1353,Kind,das,-er,,B1,noun,yes,yes,no,,54,"das Kind, -er",
b1_1354,Kindergarten,der,¨-,,B1,noun,yes,yes,no,,54,"der Kindergarten, ¨-",
b1_1355,Kindheit,die,,,B1,noun,yes,yes,no,,54,die Kindheit,
b1_1356,Kino,das,-s,,B1,noun,yes,yes,no,,54,"das Kino, -s",
b1_1357,Kiosk,der,-e,,B1,noun,yes,yes,no,,54,"der Kiosk, -e",
b1_1358,Kirche,die,-n,,B1,noun,yes,yes,no,,54,"die Kirche, -n",
b1_1362,Karneval,der,-s/-e (D),,B1,noun,yes,yes,yes,regional_variant,54,"der Karneval, -s/-e (D) →",regional_variant_or_reference
b1_1364,Karotte,die,-n,,B1,noun,yes,yes,yes,regional_variant,54,"die Karotte, -n →D:",regional_variant_or_reference
b1_1366,Karriere,die,-n,,B1,noun,yes,yes,no,,54,"die Karriere, -n",
b1_1367,Karte,die,-n,,B1,noun,yes,yes,no,,54,"die Karte, -n",
b1_1368,Chipkarte,die,-n,,B1,noun,yes,yes,no,,54,"die Chipkarte, -n",
b1_1370,Kartoffel,die,-n,,B1,noun,yes,yes,yes,regional_variant,54,"die Kartoffel, -n →A: Er-",regional_variant_or_reference
b1_1372,Käse,der,,,B1,noun,yes,yes,no,,54,der Käse,
b1_1373,Kasse,die,-n,,B1,noun,yes,yes,no,,54,"die Kasse, -n",
b1_1374,Kassette,die,-n,,B1,noun,yes,yes,no,,54,"die Kassette, -n",
b1_1375,Kasten,der,¨- (D),,B1,noun,yes,yes,yes,regional_variant,54,"der Kasten, ¨- (D) →Kiste",regional_variant_or_reference
b1_1376,Katalog,der,-e,,B1,noun,yes,yes,no,,54,"der Katalog, -e",
b1_1377,Katastrophe,die,-n,,B1,noun,yes,yes,no,,54,"die Katastrophe, -n",
b1_1378,Kauf,der,,,B1,noun,yes,yes,no,,54,der Kauf,
b1_1380,Klingel,die,-n,,B1,noun,yes,yes,no,,55,"die Klingel, -n",
b1_1382,Klinik,die,-en,,B1,noun,yes,yes,no,,55,"die Klinik, -en",
b1_1384,Kloß,der,¨-e (D),,B1,noun,yes,yes,yes,regional_variant,55,"der Kloß, ¨-e (D) →D, A:",regional_variant_or_reference
b1_1388,Kneipe,die,-n (D),,B1,noun,yes,yes,no,,55,"die Kneipe, -n (D)",regional_variant_or_reference
b1_1389,Knie,das,-,,B1,noun,yes,yes,no,,55,"das Knie, -",
b1_1390,Knochen,der,-,,B1,noun,yes,yes,no,,55,"der Knochen, -",
b1_1391,Knödel,der,"- (D, A)",,B1,noun,yes,yes,yes,regional_variant,55,"der Knödel, - (D, A) →D:",regional_variant_or_reference
b1_1393,Knopf,der,¨-e,,B1,noun,yes,yes,no,,55,"der Knopf, ¨-e",
b1_1395,Koch,der,¨-e,,B1,noun,yes,yes,no,,55,"der Koch, ¨-e",
b1_1396,Köchin,die,-nen,,B1,noun,yes,yes,no,,55,"die Köchin, -nen",
b1_1397,Koffer,der,-,,B1,noun,yes,yes,no,,55,"der Koffer, -",
b1_1398,Kollege,der,-n,,B1,noun,yes,yes,no,,55,"der Kollege, -n",
b1_1399,Kollegin,die,-nen,,B1,noun,yes,yes,no,,55,"die Kollegin, -nen",
b1_1400,Kiste,die,"-n (A, D)",,B1,noun,yes,yes,yes,regional_variant,55,"die Kiste, -n (A, D) →D:",regional_variant_or_reference
b1_1402,Kissen,das,-,,B1,noun,yes,yes,no,,55,"das Kissen, -",
b1_1408,Klasse,die,-n,,B1,noun,yes,yes,no,,55,"die Klasse, -n",
b1_1409,Klassenarbeit,die,-en (D),,B1,noun,yes,yes,no,,55,"die Klassenarbeit, -en (D)",regional_variant_or_reference
b1_1410,Klavier,das,-e,,B1,noun,yes,yes,no,,55,"das Klavier, -e",
b1_1412,Kleid,das,-er,,B1,noun,yes,yes,no,,55,"das Kleid, -er",
b1_1413,Kleidung,die,,,B1,noun,yes,yes,no,,55,die Kleidung,
b1_1417,Klick,der,- s,,B1,noun,yes,yes,no,,55,"der Klick, - s",
b1_1418,Klima,das,,,B1,noun,yes,yes,no,,55,das Klima,
b1_1419,Klimaanlage,die,-n,,B1,noun,yes,yes,no,,55,"die Klimaanlage, -n",
b1_1420,Konsulat,das,-e,,B1,noun,yes,yes,no,,56,"das Konsulat, -e",
b1_1422,Konsum,der,,,B1,noun,yes,yes,no,,56,der Konsum,
b1_1423,Kontakt,der,-e,,B1,noun,yes,yes,no,,56,"der Kontakt, -e",
b1_1424,Konto,das,Konten,,B1,noun,yes,yes,no,,56,"das Konto, Konten",
b1_1425,Girokonto,das,-en,,B1,noun,yes,yes,no,,56,"das Girokonto, -en",
b1_1427,Kontrolle,die,-n,,B1,noun,yes,yes,no,,56,"die Kontrolle, -n",
b1_1429,Konzert,das,-e,,B1,noun,yes,yes,no,,56,"das Konzert, -e",
b1_1430,Kopf,der,¨-e,,B1,noun,yes,yes,no,,56,"der Kopf, ¨-e",
b1_1432,Kopie,die,-n,,B1,noun,yes,yes,no,,56,"die Kopie, -n",
b1_1433,Kopierer,der,-,,B1,noun,yes,yes,no,,56,"der Kopierer, -",
b1_1434,Körper,der,-,,B1,noun,yes,yes,no,,56,"der Körper, -",
b1_1437,Korridor,der,"-e (D, CH)",,B1,noun,yes,yes,yes,regional_variant,56,"der Korridor, -e (D, CH) →",regional_variant_or_reference
b1_1442,Kommunikation,die,,,B1,noun,yes,yes,no,,56,die Kommunikation,
b1_1445,Kompromiss,der,-e,,B1,noun,yes,yes,no,,56,"der Kompromiss, -e",
b1_1446,Konferenz,die,-en,,B1,noun,yes,yes,no,,56,"die Konferenz, -en",
b1_1447,Konfitüre,die,-n (CH),,B1,noun,yes,yes,no,,56,"die Konfitüre, -n (CH)",regional_variant_or_reference
b1_1448,Konflikt,der,-e,,B1,noun,yes,yes,no,,56,"der Konflikt, -e",
b1_1449,König,der,-e,,B1,noun,yes,yes,no,,56,"der König, -e",
b1_1450,Konkurrenz,die,,,B1,noun,yes,yes,no,,56,die Konkurrenz,
b1_1452,Kredit,der,-e,,B1,noun,yes,yes,no,,57,"der Kredit, -e",
b1_1453,Kreditkarte,die,-n,,B1,noun,yes,yes,no,,57,"die Kreditkarte, -n",
b1_1454,Kreis,der,-e,,B1,noun,yes,yes,no,,57,"der Kreis, -e",
b1_1455,Kreuz,das,-e,,B1,noun,yes,yes,no,,57,"das Kreuz, -e",
b1_1456,Kreuzung,die,-en,,B1,noun,yes,yes,no,,57,"die Kreuzung, -en",
b1_1457,Krieg,der,-e,,B1,noun,yes,yes,no,,57,"der Krieg, -e",
b1_1460,Kriminalpolizei,die,,,B1,noun,yes,yes,no,,57,die Kriminalpolizei,
b1_1461,Krimi,der,-s,,B1,noun,yes,yes,no,,57,"der Krimi, -s",
b1_1462,Krise,die,-n,,B1,noun,yes,yes,no,,57,"die Krise, -n",
b1_1464,Kritik,die,-en,,B1,noun,yes,yes,no,,57,"die Kritik, -en",
b1_1466,Küche,die,-n,,B1,noun,yes,yes,no,,57,"die Küche, -n",
b1_1467,Kuchen,der,-,,B1,noun,yes,yes,no,,57,"der Kuchen, -",
b1_1468,Kugelschreiber,der,-,,B1,noun,yes,yes,no,,57,"der Kugelschreiber, -",
b1_1469,Kuli,der,-s,,B1,noun,yes,yes,no,,57,"der Kuli, -s",
b1_1471,Kühlschrank,der,¨-e,,B1,noun,yes,yes,no,,57,"der Kühlschrank, ¨-e",
b1_1473,Kosten (Pl.),die,,,B1,noun,yes,yes,yes,multi_word_expression,57,die Kosten (Pl.),
b1_1475,Kostüm,das,-e,,B1,noun,yes,yes,no,,57,"das Kostüm, -e",
b1_1476,Kraft,die,¨-e,,B1,noun,yes,yes,no,,57,"die Kraft, ¨-e",
b1_1478,Kraftfahrzeug,das,-e,,B1,noun,yes,yes,no,,57,"das Kraftfahrzeug, -e",
b1_1479,Kraftwerk,das,-e,,B1,noun,yes,yes,no,,57,"das Kraftwerk, -e",
b1_1481,Kranke,der,-n,,B1,noun,yes,yes,no,,57,"der Kranke, -n",
b1_1482,Kranke,die,-n,,B1,noun,yes,yes,no,,57,"die Kranke, -n",
b1_1483,Krankenhaus,das,¨-er,,B1,noun,yes,yes,no,,57,"das Krankenhaus, ¨-er",
b1_1484,Krankenkasse,die,-n,,B1,noun,yes,yes,no,,57,"die Krankenkasse, -n",
b1_1485,Krankenpfleger,der,-,,B1,noun,yes,yes,no,,57,"der Krankenpfleger, -",
b1_1486,Krankenschwester,die,-n,,B1,noun,yes,yes,no,,57,"die Krankenschwester, -n",
b1_1487,Krankenwagen,der,-,,B1,noun,yes,yes,no,,57,"der Krankenwagen, -",
b1_1488,Krankheit,die,-en,,B1,noun,yes,yes,no,,57,"die Krankheit, -en",
b1_1491,Kuss,der,¨-e,,B1,noun,yes,yes,no,,58,"der Kuss, ¨-e",
b1_1492,Küste,die,-n,,B1,noun,yes,yes,no,,58,"die Küste, -n",
b1_1493,Kuvert,das,-s (A),,B1,noun,yes,yes,yes,regional_variant,58,"das Kuvert, -s (A) →der",regional_variant_or_reference
b1_1498,Laden,der,¨-,,B1,noun,yes,yes,no,,58,"der Laden, ¨-",
b1_1499,Lage,die,,,B1,noun,yes,yes,no,,58,die Lage,
b1_1500,Lager,das,-,,B1,noun,yes,yes,no,,58,"das Lager, -",
b1_1501,Lampe,die,-n,,B1,noun,yes,yes,no,,58,"die Lampe, -n",
b1_1502,Land,das,¨-er,,B1,noun,yes,yes,no,,58,"das Land, ¨-er",
b1_1503,Landwirtschaft,die,,,B1,noun,yes,yes,no,,58,die Landwirtschaft,
b1_1504,Landschaft,die,-en,,B1,noun,yes,yes,no,,58,"die Landschaft, -en",
b1_1506,Kultur,die,-en,,B1,noun,yes,yes,no,,58,"die Kultur, -en",
b1_1509,Kunde,der,-n,,B1,noun,yes,yes,no,,58,"der Kunde, -n",
b1_1510,Kundin,die,-nen,,B1,noun,yes,yes,no,,58,"die Kundin, -nen",
b1_1512,Kündigung,die,-en,,B1,noun,yes,yes,no,,58,"die Kündigung, -en",
b1_1513,Kunst,die,¨-e,,B1,noun,yes,yes,no,,58,"die Kunst, ¨-e",
b1_1514,Künstler,der,-,,B1,noun,yes,yes,no,,58,"der Künstler, -",
b1_1515,Künstlerin,die,-nen,,B1,noun,yes,yes,no,,58,"die Künstlerin, -nen",
b1_1517,Kunststoff,der,-e,,B1,noun,yes,yes,no,,58,"der Kunststoff, -e",
b1_1518,Kurs,der,-e,,B1,noun,yes,yes,no,,58,"der Kurs, -e",
b1_1519,Kursleiter,der,-,,B1,noun,yes,yes,no,,58,"der Kursleiter, -",
b1_1520,Kursleiter,die,-nen,,B1,noun,yes,yes,no,,58,"die Kursleiter, -nen",
b1_1521,Kurve,die,-n,,B1,noun,yes,yes,no,,58,"die Kurve, -n",
b1_1525,Laufwerk,das,-e,,B1,noun,yes,yes,no,,59,"das Laufwerk, -e",
b1_1526,Laune,die,-n,,B1,noun,yes,yes,no,,59,"die Laune, -n",
b1_1528,Lautsprecher,der,-,,B1,noun,yes,yes,no,,59,"der Lautsprecher, -",
b1_1531,Leben,das,,,B1,noun,yes,yes,no,,59,das Leben,
b1_1532,Lebenslauf,der,¨-e,,B1,noun,yes,yes,no,,59,"der Lebenslauf, ¨-e",
b1_1533,Lebensmittel (Pl.),die,,,B1,noun,yes,yes,yes,multi_word_expression,59,die Lebensmittel (Pl.),
b1_1534,Leder,das,,,B1,noun,yes,yes,no,,59,das Leder,
b1_1538,Lehre,die,,,B1,noun,yes,yes,no,,59,die Lehre,
b1_1539,Lehrstelle,die,-n,,B1,noun,yes,yes,no,,59,"die Lehrstelle, -n",
b1_1540,Landung,die,-en,,B1,noun,yes,yes,no,,59,"die Landung, -en",
b1_1542,Länge,die,,,B1,noun,yes,yes,no,,59,die Länge,
b1_1548,Langeweile,die,,,B1,noun,yes,yes,no,,59,die Langeweile,
b1_1549,Lärm,der,,,B1,noun,yes,yes,no,,59,der Lärm,
b1_1551,Laster,der,-,,B1,noun,yes,yes,no,,59,"der Laster, -",
b1_1552,Lerner,der,-,,B1,noun,yes,yes,no,,60,"der Lerner, -",
b1_1553,Lernerin,die,-nen,,B1,noun,yes,yes,no,,60,"die Lernerin, -nen",
b1_1555,Leser,der,-,,B1,noun,yes,yes,no,,60,"der Leser, -",
b1_1556,Leserin,die,-nen,,B1,noun,yes,yes,no,,60,"die Leserin, -nen",
b1_1558,Leute (Pl.),die,,,B1,noun,yes,yes,yes,multi_word_expression,60,die Leute (Pl.),
b1_1559,Lexikon,das,-Lexika,,B1,noun,yes,yes,no,,60,"das Lexikon, -Lexika",
b1_1560,Licht,das,-er,,B1,noun,yes,yes,no,,60,"das Licht, -er",
b1_1563,Liebe,die,,,B1,noun,yes,yes,no,,60,die Liebe,
b1_1565,Lied,das,-er,,B1,noun,yes,yes,no,,60,"das Lied, -er",
b1_1567,Lieferung,die,-en,,B1,noun,yes,yes,no,,60,"die Lieferung, -en",
b1_1569,Lehrer,der,-,,B1,noun,yes,yes,no,,60,"der Lehrer, -",
b1_1570,Lehrerin,die,-nen,,B1,noun,yes,yes,no,,60,"die Lehrerin, -nen",
b1_1571,Lehrling,der,-e,,B1,noun,yes,yes,no,,60,"der Lehrling, -e",
b1_1579,Leistung,die,-en,,B1,noun,yes,yes,no,,60,"die Leistung, -en",
b1_1581,Leiter,der,-,,B1,noun,yes,yes,no,,60,"der Leiter, -",
b1_1582,Leiterin,die,-nen,,B1,noun,yes,yes,no,,60,"die Leiterin, -nen",
b1_1583,Leitung,die,-en,,B1,noun,yes,yes,no,,60,"die Leitung, -en",
b1_1584,Leiter,die,-n,,B1,noun,yes,yes,no,,60,"die Leiter, -n",
b1_1587,Licht an?,das,,,B1,noun,yes,yes,yes,multi_word_expression,60,das Licht an?,
b1_1588,Lösung,die,-en,,B1,noun,yes,yes,no,,61,"die Lösung, -en",
b1_1589,Luft,die,,,B1,noun,yes,yes,no,,61,die Luft,
b1_1591,Lüge,die,-n,,B1,noun,yes,yes,no,,61,"die Lüge, -n",
b1_1592,Lust,die,,,B1,noun,yes,yes,no,,61,die Lust,
b1_1595,Mädchen,das,-,,B1,noun,yes,yes,no,,61,"das Mädchen, -",
b1_1596,Magazin,das,-e,,B1,noun,yes,yes,no,,61,"das Magazin, -e",
b1_1597,Magen,der,¨-,,B1,noun,yes,yes,no,,61,"der Magen, ¨-",
b1_1599,Mahlzeit,die,-en,,B1,noun,yes,yes,no,,61,"die Mahlzeit, -en",
b1_1600,Mahnung,die,-en,,B1,noun,yes,yes,no,,61,"die Mahnung, -en",
b1_1601,Lift,der,-e,,B1,noun,yes,yes,yes,regional_variant,61,"der Lift, -e →D, A: Aufzug",regional_variant_or_reference
b1_1602,Limonade,die,-n,,B1,noun,yes,yes,no,,61,"die Limonade, -n",
b1_1603,Linie,die,-n,,B1,noun,yes,yes,no,,61,"die Linie, -n",
b1_1606,Lippe,die,-n,,B1,noun,yes,yes,no,,61,"die Lippe, -n",
b1_1607,Liste,die,-n,,B1,noun,yes,yes,no,,61,"die Liste, -n",
b1_1608,Literatur,die,,,B1,noun,yes,yes,no,,61,die Literatur,
b1_1610,Loch,das,¨-er,,B1,noun,yes,yes,no,,61,"das Loch, ¨-er",
b1_1612,Löffel,der,-,,B1,noun,yes,yes,no,,61,"der Löffel, -",
b1_1613,Lohn,der,¨-e,,B1,noun,yes,yes,no,,61,"der Lohn, ¨-e",
b1_1615,Lokal,das,-e,,B1,noun,yes,yes,no,,61,"das Lokal, -e",
b1_1620,Marmelade,die,"-n (D, A)",,B1,noun,yes,yes,no,,62,"die Marmelade, -n (D, A)",
b1_1621,Maschine,die,-n,,B1,noun,yes,yes,no,,62,"die Maschine, -n",
b1_1622,Material,das,,,B1,noun,yes,yes,no,,62,das Material,
b1_1623,Matura (A,die,CH),,B1,noun,yes,yes,yes,multi_word_expression; regional_variant,62,"die Matura (A, CH) →D:",regional_variant_or_reference
b1_1625,Mauer,die,-n,,B1,noun,yes,yes,no,,62,"die Mauer, -n",
b1_1627,Mechaniker,der,-,,B1,noun,yes,yes,no,,62,"der Mechaniker, -",
b1_1628,Mechanikerin,die,-nen,,B1,noun,yes,yes,no,,62,"die Mechanikerin, -nen",
b1_1629,Medien (Pl.),die,,,B1,noun,yes,yes,yes,multi_word_expression,62,die Medien (Pl.),
b1_1630,Medikament,das,-e,,B1,noun,yes,yes,no,,62,"das Medikament, -e",
b1_1631,Medizin,die,,,B1,noun,yes,yes,no,,62,die Medizin,
b1_1632,Meer,das,-e,,B1,noun,yes,yes,no,,62,"das Meer, -e",
b1_1633,Mehl,das,,,B1,noun,yes,yes,no,,62,das Mehl,
b1_1636,Mehrheit,die,-en,,B1,noun,yes,yes,no,,62,"die Mehrheit, -en",
b1_1637,Mehrwertsteuer,die,,,B1,noun,yes,yes,no,,62,die Mehrwertsteuer,
b1_1640,Mal,das,-e,,B1,noun,yes,yes,no,,62,"das Mal, -e",
b1_1642,Maler,der,-,,B1,noun,yes,yes,no,,62,"der Maler, -",
b1_1643,Malerin,die,-nen,,B1,noun,yes,yes,no,,62,"die Malerin, -nen",
b1_1647,Mangel,der,¨-,,B1,noun,yes,yes,no,,62,"der Mangel, ¨-",
b1_1648,Mann,der,¨-er,,B1,noun,yes,yes,no,,62,"der Mann, ¨-er",
b1_1650,Mannschaft,die,-en,,B1,noun,yes,yes,no,,62,"die Mannschaft, -en",
b1_1651,Mantel,der,¨-,,B1,noun,yes,yes,no,,62,"der Mantel, ¨-",
b1_1652,Mappe,die,-n,,B1,noun,yes,yes,no,,62,"die Mappe, -n",
b1_1653,Märchen,das,-,,B1,noun,yes,yes,no,,62,"das Märchen, -",
b1_1654,Margarine,die,,,B1,noun,yes,yes,no,,62,die Margarine,
b1_1655,Marille,die,-n (A),,B1,noun,yes,yes,yes,regional_variant,62,"die Marille, -n (A) →D, CH:",regional_variant_or_reference
b1_1657,Marke,die,-n,,B1,noun,yes,yes,no,,62,"die Marke, -n",
b1_1659,Markt,der,¨-e,,B1,noun,yes,yes,no,,62,"der Markt, ¨-e",
b1_1660,letzten Prüfung.,der,,,B1,noun,yes,yes,yes,multi_word_expression,62,der letzten Prüfung.,
b1_1662,Messer,das,-,,B1,noun,yes,yes,no,,63,"das Messer, -",
b1_1663,Metall,das,-e,,B1,noun,yes,yes,no,,63,"das Metall, -e",
b1_1664,Methode,die,-n,,B1,noun,yes,yes,no,,63,"die Methode, -n",
b1_1665,Metropole,die,-n,,B1,noun,yes,yes,no,,63,"die Metropole, -n",
b1_1666,Metzger,der,-,,B1,noun,yes,yes,yes,regional_variant,63,"der Metzger, - →A: Fleis-",regional_variant_or_reference
b1_1669,Miete,die,-n,,B1,noun,yes,yes,no,,63,"die Miete, -n",
b1_1670,Mieter,der,-,,B1,noun,yes,yes,no,,63,"der Mieter, -",
b1_1671,Mieterin,die,-nen,,B1,noun,yes,yes,no,,63,"die Mieterin, -nen",
b1_1672,Migrant,der,-en,,B1,noun,yes,yes,no,,63,"der Migrant, -en",
b1_1673,Migrantin,die,-nen,,B1,noun,yes,yes,no,,63,"die Migrantin, -nen",
b1_1674,Migration,die,,,B1,noun,yes,yes,no,,63,die Migration,
b1_1675,Milch,die,,,B1,noun,yes,yes,no,,63,die Milch,
b1_1677,Minderheit,die,-en,,B1,noun,yes,yes,no,,63,"die Minderheit, -en",
b1_1679,Mineralwasser,das,,,B1,noun,yes,yes,no,,63,das Mineralwasser,
