id,German,Article,Plural,English,CEFR,WordType,VocabularyQuizEligible,ArticleQuizEligible,ProblemFlag,ProblemType,SourcePage,RawEntry,Notes
b1_1508,sich kümmern,,,,B1,verb,yes,no,yes,multi_word_expression; reflexive,58,"sich kümmern, kümmert",reflexive
b1_1509,Kunde,der,-n,,B1,noun,yes,yes,no,,58,"der Kunde, -n",
b1_1510,Kundin,die,-nen,,B1,noun,yes,yes,no,,58,"die Kundin, -nen",
b1_1511,kündigen,,,,B1,verb,yes,no,no,,58,"kündigen, kündigt,",
b1_1512,Kündigung,die,-en,,B1,noun,yes,yes,no,,58,"die Kündigung, -en",
b1_1513,Kunst,die,¨-e,,B1,noun,yes,yes,no,,58,"die Kunst, ¨-e",
b1_1514,Künstler,der,-,,B1,noun,yes,yes,no,,58,"der Künstler, -",
b1_1515,Künstlerin,die,-nen,,B1,noun,yes,yes,no,,58,"die Künstlerin, -nen",
b1_1516,künstlich,,,,B1,other,yes,no,no,,58,künstlich,
b1_1517,Kunststoff,der,-e,,B1,noun,yes,yes,no,,58,"der Kunststoff, -e",
b1_1518,Kurs,der,-e,,B1,noun,yes,yes,no,,58,"der Kurs, -e",
b1_1519,Kursleiter,der,-,,B1,noun,yes,yes,no,,58,"der Kursleiter, -",
b1_1520,Kursleiter,die,-nen,,B1,noun,yes,yes,no,,58,"die Kursleiter, -nen",
b1_1521,Kurve,die,-n,,B1,noun,yes,yes,no,,58,"die Kurve, -n",
b1_1522,kurz,,,,B1,other,yes,no,no,,58,kurz,
b1_1523,kürzlich,,,,B1,other,yes,no,no,,58,kürzlich,
b1_1524,laufen,,,,B1,verb,yes,no,no,,59,"laufen, läuft, lief,",
b1_1525,Laufwerk,das,-e,,B1,noun,yes,yes,no,,59,"das Laufwerk, -e",
b1_1526,Laune,die,-n,,B1,noun,yes,yes,no,,59,"die Laune, -n",
b1_1527,laut,,,,B1,other,yes,no,no,,59,laut,
b1_1528,Lautsprecher,der,-,,B1,noun,yes,yes,no,,59,"der Lautsprecher, -",
b1_1529,lecker,,,,B1,other,yes,no,no,,59,lecker,
b1_1530,leben,,,,B1,verb,yes,no,no,,59,"leben, lebt, lebte, hat",
b1_1531,Leben,das,,,B1,noun,yes,yes,no,,59,das Leben,
b1_1532,Lebenslauf,der,¨-e,,B1,noun,yes,yes,no,,59,"der Lebenslauf, ¨-e",
b1_1533,Lebensmittel,die,,,B1,noun,yes,yes,yes,multi_word_expression,59,die Lebensmittel (Pl.),
b1_1534,Leder,das,,,B1,noun,yes,yes,no,,59,das Leder,
b1_1535,ledig,,,,B1,other,yes,no,no,,59,ledig,
b1_1536,leer,,,,B1,other,yes,no,no,,59,leer,
b1_1537,legen,,,,B1,verb,yes,no,no,,59,"legen, legt, legte, hat",
b1_1538,Lehre,die,,,B1,noun,yes,yes,no,,59,die Lehre,
b1_1539,Lehrstelle,die,-n,,B1,noun,yes,yes,no,,59,"die Lehrstelle, -n",
b1_1540,Landung,die,-en,,B1,noun,yes,yes,no,,59,"die Landung, -en",
b1_1541,lang,,,,B1,other,yes,no,no,,59,lang,
b1_1542,Länge,die,,,B1,noun,yes,yes,no,,59,die Länge,
b1_1543,lange,,,,B1,adjective/adverb/other,yes,no,no,,59,"lange, lang",
b1_1544,langsam,,,,B1,other,yes,no,no,,59,langsam,
b1_1545,längst,,,,B1,other,yes,no,no,,59,längst,
b1_1546,langweilig,,,,B1,other,yes,no,no,,59,langweilig,
b1_1547,sich langweilen,,,,B1,verb,yes,no,yes,multi_word_expression; reflexive,59,"sich langweilen, langweilt,",reflexive
b1_1548,Langeweile,die,,,B1,noun,yes,yes,no,,59,die Langeweile,
b1_1549,Lärm,der,,,B1,noun,yes,yes,no,,59,der Lärm,
b1_1550,lassen,,,,B1,verb,yes,no,no,,59,"lassen, lässt, ließ,",
b1_1551,Laster,der,-,,B1,noun,yes,yes,no,,59,"der Laster, -",
b1_1552,Lerner,der,-,,B1,noun,yes,yes,no,,60,"der Lerner, -",
b1_1553,Lernerin,die,-nen,,B1,noun,yes,yes,no,,60,"die Lernerin, -nen",
b1_1554,lesen,,,,B1,verb,yes,no,no,,60,"lesen, liest, las,",
b1_1555,Leser,der,-,,B1,noun,yes,yes,no,,60,"der Leser, -",
b1_1556,Leserin,die,-nen,,B1,noun,yes,yes,no,,60,"die Leserin, -nen",
b1_1558,Leute,die,,,B1,noun,yes,yes,yes,multi_word_expression,60,die Leute (Pl.),
b1_1559,Lexikon,das,-Lexika,,B1,noun,yes,yes,no,,60,"das Lexikon, -Lexika",
b1_1560,Licht,das,-er,,B1,noun,yes,yes,no,,60,"das Licht, -er",
b1_1561,lieben,,,,B1,verb,yes,no,no,,60,"lieben, liebt, liebte,",
b1_1562,lieb,,,,B1,adjective/adverb/other,yes,no,no,,60,lieb,
b1_1563,Liebe,die,,,B1,noun,yes,yes,no,,60,die Liebe,
b1_1565,Lied,das,-er,,B1,noun,yes,yes,no,,60,"das Lied, -er",
b1_1566,liefern,,,,B1,verb,yes,no,no,,60,"liefern, liefert, lieferte, hat",
b1_1567,Lieferung,die,-en,,B1,noun,yes,yes,no,,60,"die Lieferung, -en",
b1_1568,liegen,,,,B1,verb,yes,no,no,,60,"liegen, liegt, lag,",
b1_1569,Lehrer,der,-,,B1,noun,yes,yes,no,,60,"der Lehrer, -",
b1_1570,Lehrerin,die,-nen,,B1,noun,yes,yes,no,,60,"die Lehrerin, -nen",
b1_1571,Lehrling,der,-e,,B1,noun,yes,yes,no,,60,"der Lehrling, -e",
b1_1572,leicht,,,,B1,adjective/adverb/other,yes,no,no,,60,leicht,
b1_1573,leid tun,,,,B1,phrase,yes,no,yes,multi_word_expression,60,"leid tun, tut leid, tat leid,",
b1_1574,leiden,,,,B1,verb,yes,no,no,,60,"leiden, leidet, litt,",
b1_1575,leider,,,,B1,adjective/adverb/other,yes,no,no,,60,leider,
b1_1576,leihen,,,,B1,verb,yes,no,no,,60,"leihen, leiht, lieh,",
b1_1577,leise,,,,B1,adjective/adverb/other,yes,no,no,,60,leise,
b1_1578,leisten,,,,B1,verb,yes,no,no,,60,"leisten, leistet, leistete,",
b1_1579,Leistung,die,-en,,B1,noun,yes,yes,no,,60,"die Leistung, -en",
b1_1580,leiten,,,,B1,verb,yes,no,no,,60,"leiten, leitet, leitete,",
b1_1581,Leiter,der,-,,B1,noun,yes,yes,no,,60,"der Leiter, -",
b1_1582,Leiterin,die,-nen,,B1,noun,yes,yes,no,,60,"die Leiterin, -nen",
b1_1583,Leitung,die,-en,,B1,noun,yes,yes,no,,60,"die Leitung, -en",
b1_1584,Leiter,die,-n,,B1,noun,yes,yes,no,,60,"die Leiter, -n",
b1_1585,lernen,,,,B1,verb,yes,no,no,,60,"lernen, lernt, lernte, hat",
b1_1586,so nichts sehen.,,,,B1,phrase,yes,no,yes,multi_word_expression,60,so nichts sehen.,
b1_1587,Licht an?,das,,,B1,noun,yes,yes,yes,multi_word_expression,60,das Licht an?,
b1_1588,Lösung,die,-en,,B1,noun,yes,yes,no,,61,"die Lösung, -en",
b1_1589,Luft,die,,,B1,noun,yes,yes,no,,61,die Luft,
b1_1590,lügen,,,,B1,verb,yes,no,no,,61,"lügen, lügt, log,",
b1_1591,Lüge,die,-n,,B1,noun,yes,yes,no,,61,"die Lüge, -n",
b1_1592,Lust,die,,,B1,noun,yes,yes,no,,61,die Lust,
b1_1593,lustig,,,,B1,adjective/adverb/other,yes,no,no,,61,lustig,
b1_1594,machen,,,,B1,verb,yes,no,no,,61,"machen, macht, machte,",
b1_1595,Mädchen,das,-,,B1,noun,yes,yes,no,,61,"das Mädchen, -",
b1_1596,Magazin,das,-e,,B1,noun,yes,yes,no,,61,"das Magazin, -e",
b1_1597,Magen,der,¨-,,B1,noun,yes,yes,no,,61,"der Magen, ¨-",
b1_1598,mager,,,,B1,adjective/adverb/other,yes,no,no,,61,mager,
b1_1599,Mahlzeit,die,-en,,B1,noun,yes,yes,no,,61,"die Mahlzeit, -en",
b1_1600,Mahnung,die,-en,,B1,noun,yes,yes,no,,61,"die Mahnung, -en",
b1_1601,Lift,der,-e,,B1,noun,yes,yes,yes,regional_variant,61,"der Lift, -e →D, A: Aufzug",regional_variant_or_reference
b1_1602,Limonade,die,-n,,B1,noun,yes,yes,no,,61,"die Limonade, -n",
b1_1603,Linie,die,-n,,B1,noun,yes,yes,no,,61,"die Linie, -n",
b1_1604,links,,,,B1,adjective/adverb/other,yes,no,no,,61,links,
b1_1606,Lippe,die,-n,,B1,noun,yes,yes,no,,61,"die Lippe, -n",
b1_1607,Liste,die,-n,,B1,noun,yes,yes,no,,61,"die Liste, -n",
b1_1608,Literatur,die,,,B1,noun,yes,yes,no,,61,die Literatur,
b1_1609,loben,,,,B1,verb,yes,no,no,,61,"loben, lobt, lobte,",
b1_1610,Loch,das,¨-er,,B1,noun,yes,yes,no,,61,"das Loch, ¨-er",
b1_1611,locker,,,,B1,adjective/adverb/other,yes,no,no,,61,locker,
b1_1612,Löffel,der,-,,B1,noun,yes,yes,no,,61,"der Löffel, -",
b1_1613,Lohn,der,¨-e,,B1,noun,yes,yes,no,,61,"der Lohn, ¨-e",
b1_1614,sich lohnen,,,,B1,verb,yes,no,yes,multi_word_expression; reflexive,61,"sich lohnen, lohnt sich,",reflexive
b1_1615,Lokal,das,-e,,B1,noun,yes,yes,no,,61,"das Lokal, -e",
b1_1617,losfahren,,,,B1,verb,yes,no,yes,separable_verb,61,"losfahren, fährt los,",
b1_1618,löschen,,,,B1,verb,yes,no,no,,61,"löschen, löscht, löschte,",
b1_1619,lösen,,,,B1,verb,yes,no,no,,61,"lösen, löst, löste,",
b1_1620,Marmelade,die,"-n (D, A)",,B1,noun,yes,yes,no,,62,"die Marmelade, -n (D, A)",
b1_1621,Maschine,die,-n,,B1,noun,yes,yes,no,,62,"die Maschine, -n",
b1_1622,Material,das,,,B1,noun,yes,yes,no,,62,das Material,
b1_1623,Matura,die,CH),,B1,noun,yes,yes,yes,multi_word_expression; regional_variant,62,"die Matura (A, CH) →D:",regional_variant_or_reference
b1_1624,Abitur,,,,B1,other,yes,no,no,,62,Abitur,
b1_1625,Mauer,die,-n,,B1,noun,yes,yes,no,,62,"die Mauer, -n",
b1_1626,maximal,,,,B1,adjective/adverb/other,yes,no,no,,62,maximal,
b1_1627,Mechaniker,der,-,,B1,noun,yes,yes,no,,62,"der Mechaniker, -",
b1_1628,Mechanikerin,die,-nen,,B1,noun,yes,yes,no,,62,"die Mechanikerin, -nen",
b1_1629,Medien,die,,,B1,noun,yes,yes,yes,multi_word_expression,62,die Medien (Pl.),
b1_1630,Medikament,das,-e,,B1,noun,yes,yes,no,,62,"das Medikament, -e",
b1_1631,Medizin,die,,,B1,noun,yes,yes,no,,62,die Medizin,
b1_1632,Meer,das,-e,,B1,noun,yes,yes,no,,62,"das Meer, -e",
b1_1633,Mehl,das,,,B1,noun,yes,yes,no,,62,das Mehl,
b1_1634,mehr (siehe auch viel),,,,B1,phrase,yes,no,yes,multi_word_expression,62,mehr (siehe auch viel),
b1_1635,mehrere,,,,B1,adjective/adverb/other,yes,no,no,,62,mehrere,
b1_1636,Mehrheit,die,-en,,B1,noun,yes,yes,no,,62,"die Mehrheit, -en",
b1_1637,Mehrwertsteuer,die,,,B1,noun,yes,yes,no,,62,die Mehrwertsteuer,
b1_1638,meinen,,,,B1,verb,yes,no,no,,62,"meinen, meint, meinte,",
b1_1639,mal,,,,B1,adjective/adverb/other,yes,no,no,,62,mal,
b1_1640,Mal,das,-e,,B1,noun,yes,yes,no,,62,"das Mal, -e",
b1_1641,malen,,,,B1,verb,yes,no,no,,62,"malen, malt, malte,",
b1_1642,Maler,der,-,,B1,noun,yes,yes,no,,62,"der Maler, -",
b1_1643,Malerin,die,-nen,,B1,noun,yes,yes,no,,62,"die Malerin, -nen",
b1_1644,man,,,,B1,adjective/adverb/other,yes,no,no,,62,man,
b1_1646,manchmal,,,,B1,adjective/adverb/other,yes,no,no,,62,manchmal,
b1_1647,Mangel,der,¨-,,B1,noun,yes,yes,no,,62,"der Mangel, ¨-",
b1_1648,Mann,der,¨-er,,B1,noun,yes,yes,no,,62,"der Mann, ¨-er",
b1_1649,männlich,,,,B1,adjective/adverb/other,yes,no,no,,62,männlich,
b1_1650,Mannschaft,die,-en,,B1,noun,yes,yes,no,,62,"die Mannschaft, -en",
b1_1651,Mantel,der,¨-,,B1,noun,yes,yes,no,,62,"der Mantel, ¨-",
b1_1652,Mappe,die,-n,,B1,noun,yes,yes,no,,62,"die Mappe, -n",
b1_1653,Märchen,das,-,,B1,noun,yes,yes,no,,62,"das Märchen, -",
b1_1654,Margarine,die,,,B1,noun,yes,yes,no,,62,die Margarine,
b1_1655,Marille,die,-n (A),,B1,noun,yes,yes,yes,regional_variant,62,"die Marille, -n (A) →D, CH:",regional_variant_or_reference
b1_1656,Aprikose,,,,B1,other,yes,no,no,,62,Aprikose,
b1_1657,Marke,die,-n,,B1,noun,yes,yes,no,,62,"die Marke, -n",
b1_1658,markieren,,,,B1,verb,yes,no,no,,62,"markieren, markiert,",
b1_1659,Markt,der,¨-e,,B1,noun,yes,yes,no,,62,"der Markt, ¨-e",
b1_1660,letzten Prüfung.,der,,,B1,noun,yes,yes,yes,multi_word_expression,62,der letzten Prüfung.,
b1_1661,messen,,,,B1,verb,yes,no,no,,63,"messen, misst, maß,",
b1_1662,Messer,das,-,,B1,noun,yes,yes,no,,63,"das Messer, -",
b1_1663,Metall,das,-e,,B1,noun,yes,yes,no,,63,"das Metall, -e",
b1_1664,Methode,die,-n,,B1,noun,yes,yes,no,,63,"die Methode, -n",
b1_1665,Metropole,die,-n,,B1,noun,yes,yes,no,,63,"die Metropole, -n",
b1_1666,Metzger,der,-,,B1,noun,yes,yes,yes,regional_variant,63,"der Metzger, - →A: Fleis-",regional_variant_or_reference
b1_1667,chhauer,,,,B1,adjective/adverb/other,yes,no,no,,63,chhauer,
b1_1668,mieten,,,,B1,verb,yes,no,no,,63,"mieten, mietet, mietete,",
b1_1669,Miete,die,-n,,B1,noun,yes,yes,no,,63,"die Miete, -n",
b1_1670,Mieter,der,-,,B1,noun,yes,yes,no,,63,"der Mieter, -",
b1_1671,Mieterin,die,-nen,,B1,noun,yes,yes,no,,63,"die Mieterin, -nen",
b1_1672,Migrant,der,-en,,B1,noun,yes,yes,no,,63,"der Migrant, -en",
b1_1673,Migrantin,die,-nen,,B1,noun,yes,yes,no,,63,"die Migrantin, -nen",
b1_1674,Migration,die,,,B1,noun,yes,yes,no,,63,die Migration,
b1_1675,Milch,die,,,B1,noun,yes,yes,no,,63,die Milch,
b1_1676,mild,,,,B1,adjective/adverb/other,yes,no,no,,63,mild,
b1_1677,Minderheit,die,-en,,B1,noun,yes,yes,no,,63,"die Minderheit, -en",
b1_1678,mindestens,,,,B1,adjective/adverb/other,yes,no,no,,63,mindestens,
b1_1679,Mineralwasser,das,,,B1,noun,yes,yes,no,,63,das Mineralwasser,
b1_1680,minimal,,,,B1,adjective/adverb/other,yes,no,no,,63,minimal,
b1_1681,mischen,,,,B1,verb,yes,no,no,,63,"mischen, mischt, mischte,",
b1_1683,meinetwegen,,,,B1,adjective/adverb/other,yes,no,no,,63,meinetwegen,
b1_1684,Meinung,die,-en,,B1,noun,yes,yes,no,,63,"die Meinung, -en",
b1_1686,meist(ens),,,,B1,adjective/adverb/other,yes,no,no,,63,meist(ens),
b1_1687,Meister,der,-,,B1,noun,yes,yes,no,,63,"der Meister, -",
b1_1688,melden,,,,B1,verb,yes,no,no,,63,"melden, meldet, meldete,",
b1_1689,Meldung,die,-en,,B1,noun,yes,yes,no,,63,"die Meldung, -en",
b1_1690,Menge,die,-n,,B1,noun,yes,yes,no,,63,"die Menge, -n",
b1_1691,Mensa,die,-s/-en,,B1,noun,yes,yes,no,,63,"die Mensa, -s/-en",
b1_1692,Mensch,der,-en,,B1,noun,yes,yes,no,,63,"der Mensch, -en",
b1_1693,menschlich,,,,B1,adjective/adverb/other,yes,no,no,,63,menschlich,
b1_1694,Menü,das,-s,,B1,noun,yes,yes,no,,63,"das Menü, -s",
b1_1695,merken,,,,B1,verb,yes,no,no,,63,"merken, merkt, merkte,",
b1_1696,merkwürdig,,,,B1,adjective/adverb/other,yes,no,no,,63,merkwürdig,
b1_1697,Messe,die,-n,,B1,noun,yes,yes,no,,63,"die Messe, -n",
b1_1698,Mobiltelefon,das,-e,,B1,noun,yes,yes,no,,64,"das Mobiltelefon, -e",
b1_1699,Mode,die,-n,,B1,noun,yes,yes,no,,64,"die Mode, -n",
b1_1700,Modell,das,-e,,B1,noun,yes,yes,no,,64,"das Modell, -e",
b1_1701,modern,,,,B1,adjective/adverb/other,yes,no,no,,64,modern,
b1_1702,mögen,,,,B1,verb,yes,no,no,,64,"mögen, mag, mochte,",
b1_1703,möglich,,,,B1,adjective/adverb/other,yes,no,no,,64,möglich,
b1_1704,Möglichkeit,die,-en,,B1,noun,yes,yes,no,,64,"die Möglichkeit, -en",
b1_1705,möglichst,,,,B1,adjective/adverb/other,yes,no,no,,64,möglichst,
b1_1706,Möhre,die,-n (D),,B1,noun,yes,yes,yes,regional_variant,64,"die Möhre, -n (D) →",regional_variant_or_reference
b1_1707,Karotte; CH: Rüebli,,,,B1,phrase,yes,no,yes,multi_word_expression,64,Karotte; CH: Rüebli,
b1_1708,Moment,der,-e,,B1,noun,yes,yes,no,,64,"der Moment, -e",
b1_1709,Mond,der,-e,,B1,noun,yes,yes,no,,64,"der Mond, -e",
b1_1710,Monitor,der,-e,,B1,noun,yes,yes,no,,64,"der Monitor, -e",
b1_1711,Motor,der,-en,,B1,noun,yes,yes,no,,64,"der Motor, -en",
b1_1712,Motorrad,das,¨-er,,B1,noun,yes,yes,no,,64,"das Motorrad, ¨-er",
b1_1713,müde,,,,B1,adjective/adverb/other,yes,no,no,,64,müde,
b1_1714,Mühe,die,,,B1,noun,yes,yes,no,,64,die Mühe,
b1_1715,Müll,der,,,B1,noun,yes,yes,no,,64,der Müll,
b1_1716,Müllabfuhr,die,,,B1,noun,yes,yes,no,,64,die Müllabfuhr,
b1_1717,mit,,,,B1,adjective/adverb/other,yes,no,no,,64,mit,
b1_1718,Mitarbeiter,der,-,,B1,noun,yes,yes,no,,64,"der Mitarbeiter, -",
b1_1719,Mitarbeiterin,die,-nen,,B1,noun,yes,yes,no,,64,"die Mitarbeiterin, -nen",
b1_1720,miteinander,,,,B1,adjective/adverb/other,yes,no,no,,64,miteinander,
b1_1721,Mitglied,das,-er,,B1,noun,yes,yes,no,,64,"das Mitglied, -er",
b1_1722,Mitte,die,,,B1,noun,yes,yes,no,,64,die Mitte,
b1_1723,mitteilen,,,,B1,verb,yes,no,yes,separable_verb,64,"mitteilen, teilt mit,",
b1_1724,Mittel,das,-,,B1,noun,yes,yes,no,,64,"das Mittel, -",
b1_1725,mitten,,,,B1,adjective/adverb/other,yes,no,no,,64,mitten,
b1_1727,mittlerweile,,,,B1,adjective/adverb/other,yes,no,no,,64,mittlerweile,
b1_1728,Möbel,das,-,,B1,noun,yes,yes,no,,64,"das Möbel, -",
b1_1729,möbliert,,,,B1,adjective/adverb/other,yes,no,no,,64,möbliert,
b1_1730,möchten,,,,B1,verb,yes,no,no,,64,"möchten, möchte, mochte,",
b1_1732,Mobilbox,die,-en,,B1,noun,yes,yes,no,,64,"die Mobilbox, -en",
b1_1733,Mobilität,die,-en,,B1,noun,yes,yes,no,,64,"die Mobilität, -en",
b1_1734,Sie wollen ans Meer? Da gibt es,,,,B1,phrase,yes,no,yes,multi_word_expression,64,Sie wollen ans Meer? Da gibt es,
b1_1735,nachdem,,,,B1,adjective/adverb/other,yes,no,no,,65,nachdem,
b1_1736,nachdenken,,,,B1,verb,yes,no,yes,separable_verb,65,"nachdenken, denkt nach,",
b1_1737,Nachfrage,die,-n,,B1,noun,yes,yes,no,,65,"die Nachfrage, -n",
b1_1738,nachher,,,,B1,adjective/adverb/other,yes,no,no,,65,nachher,
b1_1739,Nachhilfe,die,-n,,B1,noun,yes,yes,no,,65,"die Nachhilfe, -n",
b1_1740,Nachricht,die,-en,,B1,noun,yes,yes,no,,65,"die Nachricht, -en",
b1_1741,nachschlagen,,,,B1,verb,yes,no,no,,65,"nachschlagen, schlägt",
b1_1742,Nachspeise,die,-n,,B1,noun,yes,yes,no,,65,"die Nachspeise, -n",
b1_1744,Nachteil,der,-e,,B1,noun,yes,yes,no,,65,"der Nachteil, -e",
b1_1745,Nachwuchs,der,,,B1,noun,yes,yes,no,,65,der Nachwuchs,
b1_1746,Nadel,die,-n,,B1,noun,yes,yes,no,,65,"die Nadel, -n",
b1_1747,Nagel,der,¨-,,B1,noun,yes,yes,no,,65,"der Nagel, ¨-",
b1_1748,nah(e),,,,B1,adjective/adverb/other,yes,no,no,,65,nah(e),
b1_1749,Nähe,die,,,B1,noun,yes,yes,no,,65,die Nähe,
b1_1750,nähen,,,,B1,verb,yes,no,no,,65,"nähen, näht, nähte, hat",
b1_1751,sich nähern,,,,B1,verb,yes,no,yes,multi_word_expression; reflexive,65,"sich nähern, nähert sich,",reflexive
b1_1752,Mülltonne,die,-n,,B1,noun,yes,yes,no,,65,"die Mülltonne, -n",
b1_1753,Mund,der,¨-er,,B1,noun,yes,yes,no,,65,"der Mund, ¨-er",
b1_1754,mündlich,,,,B1,adjective/adverb/other,yes,no,no,,65,mündlich,
b1_1755,Münze,die,-n,,B1,noun,yes,yes,no,,65,"die Münze, -n",
b1_1756,Museum,das,Museen,,B1,noun,yes,yes,no,,65,"das Museum, Museen",
b1_1757,Musik,die,,,B1,noun,yes,yes,no,,65,die Musik,
b1_1758,musikalisch,,,,B1,adjective/adverb/other,yes,no,no,,65,musikalisch,
b1_1759,Musiker,der,-,,B1,noun,yes,yes,no,,65,"der Musiker, -",
b1_1760,Musikerin,die,nen,,B1,noun,yes,yes,no,,65,"die Musikerin, nen",
b1_1761,Muskel,der,-n,,B1,noun,yes,yes,no,,65,"der Muskel, -n",
b1_1762,Müsli,das,-,,B1,noun,yes,yes,yes,multiple_forms,65,"das Müesli/Müsli, -",
b1_1763,müssen,,,,B1,verb,yes,no,no,,65,"müssen, muss, musste,",
b1_1764,Mut,der,,,B1,noun,yes,yes,no,,65,der Mut,
b1_1765,mutig,,,,B1,adjective/adverb/other,yes,no,no,,65,mutig,
b1_1766,Mutter,die,¨-,,B1,noun,yes,yes,no,,65,"die Mutter, ¨-",
b1_1767,nach,,,,B1,adjective/adverb/other,yes,no,no,,65,nach,
b1_1768,Nachbar,der,-n,,B1,noun,yes,yes,no,,65,"der Nachbar, -n",
b1_1769,Nachbarin,die,nen,,B1,noun,yes,yes,no,,65,"die Nachbarin, nen",
b1_1770,Nach dem Essen gab es noch eine,,,,B1,phrase,yes,no,yes,multi_word_expression,65,Nach dem Essen gab es noch eine,
b1_1771,nein,,,,B1,adjective/adverb/other,yes,no,no,,66,nein,
b1_1772,nennen,,,,B1,verb,yes,no,no,,66,"nennen, nennt, nannte,",
b1_1773,Nerv,der,-en,,B1,noun,yes,yes,no,,66,"der Nerv, -en",
b1_1774,nervös,,,,B1,adjective/adverb/other,yes,no,no,,66,nervös,
b1_1775,nett,,,,B1,adjective/adverb/other,yes,no,no,,66,nett,
b1_1776,Netz,das,-e,,B1,noun,yes,yes,no,,66,"das Netz, -e",
b1_1777,Netzwerk,das,-e,,B1,noun,yes,yes,no,,66,"das Netzwerk, -e",
b1_1778,neu,,,,B1,adjective/adverb/other,yes,no,no,,66,neu,
b1_1779,Neuigkeit,die,-en,,B1,noun,yes,yes,no,,66,"die Neuigkeit, -en",
b1_1780,neugierig,,,,B1,adjective/adverb/other,yes,no,no,,66,neugierig,
b1_1781,neulich,,,,B1,adjective/adverb/other,yes,no,no,,66,neulich,
b1_1782,nicht,,,,B1,adjective/adverb/other,yes,no,no,,66,nicht,
b1_1783,Nichte,die,-n,,B1,noun,yes,yes,no,,66,"die Nichte, -n",
b1_1784,Nichtraucher,der,-,,B1,noun,yes,yes,no,,66,"der Nichtraucher, -",
b1_1785,Nichtraucherin,die,-nen,,B1,noun,yes,yes,no,,66,"die Nichtraucherin, -nen",
b1_1786,Nahrungsmittel,das,-,,B1,noun,yes,yes,no,,66,"das Nahrungsmittel, -",
b1_1787,Name,der,-n,,B1,noun,yes,yes,no,,66,"der Name, -n",
b1_1788,Familienname,der,-n,,B1,noun,yes,yes,no,,66,"der Familienname, -n",
b1_1789,Vorname,der,-n,,B1,noun,yes,yes,no,,66,"der Vorname, -n",
b1_1790,nämlich,,,,B1,adjective/adverb/other,yes,no,no,,66,nämlich,
b1_1791,Nase,die,-n,,B1,noun,yes,yes,no,,66,"die Nase, -n",
b1_1792,nass,,,,B1,adjective/adverb/other,yes,no,no,,66,nass,
b1_1794,Natur,die,,,B1,noun,yes,yes,no,,66,die Natur,
b1_1795,natürlich,,,,B1,adjective/adverb/other,yes,no,no,,66,natürlich,
b1_1796,Nebel,der,-,,B1,noun,yes,yes,no,,66,"der Nebel, -",
b1_1797,neblig,,,,B1,adjective/adverb/other,yes,no,no,,66,neblig,
b1_1798,neben,,,,B1,adjective/adverb/other,yes,no,no,,66,neben,
b1_1799,nebenan,,,,B1,adjective/adverb/other,yes,no,no,,66,nebenan,
b1_1800,nebenbei,,,,B1,adjective/adverb/other,yes,no,no,,66,nebenbei,
b1_1801,Neffe,der,-n,,B1,noun,yes,yes,no,,66,"der Neffe, -n",
b1_1802,negativ,,,,B1,adjective/adverb/other,yes,no,no,,66,negativ,
b1_1803,nehmen,,,,B1,verb,yes,no,no,,66,"nehmen, nimmt, nahm,",
b1_1804,Notruf,der,,,B1,noun,yes,yes,no,,67,der Notruf,
b1_1805,Note,die,-n,,B1,noun,yes,yes,no,,67,"die Note, -n",
b1_1806,notieren,,,,B1,adjective/adverb/other,yes,no,no,,67,notieren,
b1_1807,nötig,,,,B1,adjective/adverb/other,yes,no,no,,67,nötig,
b1_1808,Notiz,die,-en,,B1,noun,yes,yes,no,,67,"die Notiz, -en",
b1_1809,notwendig,,,,B1,adjective/adverb/other,yes,no,no,,67,notwendig,
b1_1810,Nudel,die,-n,,B1,noun,yes,yes,no,,67,"die Nudel, -n",
b1_1811,Nummer,die,-n,,B1,noun,yes,yes,no,,67,"die Nummer, -n",
b1_1812,nun,,,,B1,adjective/adverb/other,yes,no,no,,67,nun,
b1_1813,nur,,,,B1,adjective/adverb/other,yes,no,no,,67,nur,
b1_1814,nutzen,,,,B1,verb,yes,no,no,,67,"nutzen, nutzt, nutzte,",
b1_1815,nützen,,,,B1,verb,yes,no,no,,67,"nützen, nützt, nützte,",
b1_1816,nützlich,,,,B1,adjective/adverb/other,yes,no,no,,67,nützlich,
b1_1817,nichts,,,,B1,adjective/adverb/other,yes,no,no,,67,nichts,
b1_1818,nie,,,,B1,adjective/adverb/other,yes,no,no,,67,nie,
b1_1819,niedrig,,,,B1,adjective/adverb/other,yes,no,no,,67,niedrig,
b1_1820,niemand,,,,B1,adjective/adverb/other,yes,no,no,,67,niemand,
b1_1821,nirgends,,,,B1,adjective/adverb/other,yes,no,no,,67,nirgends,
b1_1822,nirgendwo,,,,B1,adjective/adverb/other,yes,no,no,,67,nirgendwo,
b1_1823,noch,,,,B1,adjective/adverb/other,yes,no,no,,67,noch,
b1_1824,noch mal,,,,B1,phrase,yes,no,yes,multi_word_expression,67,noch mal,
b1_1825,nochmals,,,,B1,adjective/adverb/other,yes,no,no,,67,nochmals,
b1_1826,normal,,,,B1,adjective/adverb/other,yes,no,no,,67,normal,
b1_1827,normalerweise,,,,B1,adjective/adverb/other,yes,no,no,,67,normalerweise,
b1_1829,Notaufnahme,die,-n,,B1,noun,yes,yes,no,,67,"die Notaufnahme, -n",
