id,German,Article,English,ExampleSentence,CEFR,WordType,Category,ArticleQuizEligible,Source,Notes,RecommendedRemoval
a1_0305,Handy,das,mobile phone,Mein Handy ist neu.,A1,noun,Health,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0306,Haus,das,house,Das Haus ist klein.,A1,noun,Housing,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0307,Hausaufgabe,die,homework,Ich mache die Hausaufgabe.,A1,noun,School,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0308,Hausfrau,die,housewife,Die Hausfrau kauft ein.,A1,noun,Housing,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0309,Hausmann,der,househusband,Der Hausmann kocht heute.,A1,noun,Housing,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0310,Heimat,die,homeland/home,Österreich ist meine neue Heimat.,A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0311,heiraten,,to marry,Sie heiraten im Sommer.,A1,verb,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0312,heißen,,to be called,Ich heiße Mineko.,A1,verb,Communication,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0313,helfen,,to help,Kannst du mir helfen?,A1,verb,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0314,hell,,bright/light,Das Zimmer ist hell.,A1,other,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0315,Herd,der,stove,Der Herd ist neu.,A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0316,Herr,der,Mr./gentleman,"Guten Tag, Herr Müller.",A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0317,herzlich,,warm/heartfelt,Herzlich willkommen!,A1,other,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0318,heute,,today,Heute lerne ich Deutsch.,A1,other,Time,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0319,hier,,here,Ich wohne hier.,A1,other,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0320,Hilfe,die,help,Ich brauche Hilfe.,A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0321,hinten,,at the back,Die Toilette ist hinten.,A1,verb,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0322,Hobby,das,hobby,Mein Hobby ist Lesen.,A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0323,hoch,,high/tall,Der Berg ist hoch.,A1,other,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0324,Hochzeit,die,wedding,Die Hochzeit ist im Mai.,A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0325,hören,,to hear/listen,Ich höre Musik.,A1,verb,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0326,holen,,to fetch/get,Ich hole Wasser.,A1,verb,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0327,Hotel,das,hotel,Wir schlafen im Hotel.,A1,noun,Travel,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0328,Hund,der,dog,Der Hund ist freundlich.,A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0329,Hunger,der,hunger,Ich habe Hunger.,A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0330,ich,,I,Ich lerne Deutsch.,A1,pronoun,Grammar,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0331,ihr/ihm/ihn,,her/to him/him,Ich gebe ihm das Buch.,A1,pronoun,Grammar,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0332,immer,,always,Ich komme immer pünktlich.,A1,other,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0333,in,,in,Ich wohne in Wien.,A1,preposition,Grammar,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0334,Information,die,information,Ich brauche eine Information.,A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0335,international,,international,Der Kurs ist international.,A1,other,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0336,Internet,das,internet,Ich suche im Internet.,A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0337,ja,,yes,"Ja, ich komme.",A1,phrase,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0338,Jacke,die,jacket,Die Jacke ist warm.,A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0339,jed-,,each/every,Jedes Kind bekommt ein Buch.,A1,determiner,Grammar,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0340,jetzt,,now,Jetzt machen wir Pause.,A1,other,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0341,Job,der,job,Sie hat einen neuen Job.,A1,noun,Work,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0342,Jugendliche,der/die,young person/teenager,Der Jugendliche fährt Bus.,A1,noun,Family,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0343,jung,,young,Mein Bruder ist jung.,A1,other,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0344,Junge,der,boy,Der Junge spielt draußen.,A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0345,Kaffee,der,coffee,Ich trinke Kaffee.,A1,noun,Food,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0346,kaputt,,broken,Mein Handy ist kaputt.,A1,other,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0347,Karte,die,card/ticket/menu/map,Ich kaufe eine Karte.,A1,noun,Travel,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0348,Kartoffel,die,potato,Ich koche Kartoffeln.,A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0349,Kasse,die,checkout/cash desk,Ich zahle an der Kasse.,A1,noun,Shopping,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0350,kaufen,,to buy,Ich kaufe Brot.,A1,verb,Shopping,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0351,kein,,no/not any,Ich habe kein Geld.,A1,other,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0352,kennen,,to know,Ich kenne sie nicht.,A1,verb,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0353,kennenlernen,,to get to know/meet,Wir lernen neue Freunde kennen.,A1,verb,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0354,Kind,das,child,Das Kind spielt.,A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0355,Kindergarten,der,kindergarten,Mein Kind geht in den Kindergarten.,A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0356,Kino,das,cinema,Wir gehen ins Kino.,A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0357,Kiosk,der,kiosk,Ich kaufe Zeitung am Kiosk.,A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0358,klar,,clear/sure,"Ja, klar!",A1,other,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0359,Klasse,die,class,Meine Klasse ist nett.,A1,noun,School,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0360,Kleidung,die,clothing,Ich brauche neue Kleidung.,A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0361,klein,,small,Das Zimmer ist klein.,A1,adjective,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0362,kochen,,to cook,Ich koche Suppe.,A1,verb,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0363,können,,can/to be able,Ich kann schwimmen.,A1,verb,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0364,Koffer,der,suitcase,Der Koffer ist schwer.,A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0365,Kollege,der,colleague,Mein Kollege kommt später.,A1,noun,Health,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0366,kommen,,to come,Ich komme morgen.,A1,verb,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0367,Konto,das,bank account,Das Geld ist auf dem Konto.,A1,noun,Shopping,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0368,Kopf,der,head,Mein Kopf tut weh.,A1,noun,Health,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0369,kosten,,to cost,Das kostet zehn Euro.,A1,verb,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0370,krank,,sick,Ich bin krank.,A1,adjective,Health,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0371,Kreditkarte,die,credit card,Ich zahle mit Kreditkarte.,A1,noun,Travel,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0372,kriegen,,to get,Ich kriege eine E-Mail.,A1,verb,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0373,Kuchen,der,cake,Ich esse Kuchen.,A1,noun,Food,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0374,Küche,die,kitchen,Die Küche ist klein.,A1,noun,Housing,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0375,Kühlschrank,der,fridge,Die Milch ist im Kühlschrank.,A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0376,Kugelschreiber,der,pen,Ich brauche einen Kugelschreiber.,A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0377,kulturell,,cultural,Wien ist kulturell interessant.,A1,other,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0378,Kunde,der,customer,Der Kunde wartet.,A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0379,Kurs,der,course,Der Kurs beginnt heute.,A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0380,kurz,,short,Der Text ist kurz.,A1,other,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0381,lachen,,to laugh,Die Kinder lachen.,A1,verb,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0382,Laden,der,shop,Der Laden ist offen.,A1,noun,Shopping,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0383,Land,das,country,Österreich ist ein schönes Land.,A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0384,lang,,long,Die Straße ist lang.,A1,other,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0385,lange,,long/how long,Wie lange dauert der Kurs?,A1,other,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0386,langsam,,slowly/slow,Bitte sprechen Sie langsam.,A1,other,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0387,laufen,,to walk/run,Ich laufe zur Schule.,A1,verb,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0388,laut,,loud,Das Radio ist laut.,A1,adjective,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0389,leben,,to live,Ich lebe in Wien.,A1,verb,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0390,Lebensmittel,die,food/groceries,Ich kaufe Lebensmittel.,A1,noun,Food,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0391,ledig,,single/unmarried,Ich bin ledig.,A1,other,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0392,legen,,to lay/put,Ich lege das Buch auf den Tisch.,A1,verb,Health,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0393,Lehrer,der,teacher,Der Lehrer erklärt die Aufgabe.,A1,noun,School,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0394,leicht,,easy/light,Die Tasche ist leicht.,A1,other,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0395,leider,,unfortunately,Leider habe ich keine Zeit.,A1,other,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0396,leise,,quiet,Bitte sei leise.,A1,adjective,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0397,lernen,,to learn,Wir lernen Deutsch.,A1,verb,School,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0398,lesen,,to read,Ich lese ein Buch.,A1,verb,School,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0399,letzt-,,last,Der letzte Bus fährt um elf.,A1,determiner,Grammar,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0400,Leute,die,people,Viele Leute warten.,A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0401,Licht,das,light,Mach bitte das Licht an.,A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0402,lieb-,,dear/nice,"Liebe Anna, danke für die Mail.",A1,determiner,Grammar,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0403,lieben,,to love,Ich liebe meine Familie.,A1,verb,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0404,lieber,,rather/prefer,Ich trinke lieber Tee.,A1,other,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0405,Lieblings-,,favorite,Mein Lieblingsessen ist Pizza.,A1,determiner,Grammar,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0406,Lied,das,song,Das Lied ist schön.,A1,noun,Family,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0407,liegen,,to lie/be located,Das Buch liegt auf dem Tisch.,A1,verb,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0408,links,,left,Gehen Sie links.,A1,other,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0409,Lkw,der,truck,Der Lkw ist groß.,A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0410,Lösung,die,solution/answer,Die Lösung ist richtig.,A1,noun,Communication,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0411,Lokal,das,restaurant/pub,Das Lokal ist neu.,A1,noun,Food,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0412,lustig,,funny,Der Film ist lustig.,A1,other,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0413,machen,,to do/make,Was machst du heute?,A1,verb,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0414,Mädchen,das,girl,Das Mädchen liest.,A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0415,männlich,,male,Bitte kreuzen Sie männlich an.,A1,other,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0416,man,,one/people,Hier kann man essen.,A1,other,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0417,Mann,der,man/husband,Der Mann arbeitet.,A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0418,Maschine,die,machine,Die Maschine ist kaputt.,A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0419,Meer,das,sea,Wir fahren ans Meer.,A1,noun,Nature,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0420,mehr,,more,Ich möchte mehr Wasser.,A1,other,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0421,mein,,my,Das ist mein Buch.,A1,determiner,Grammar,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0422,meist-,,most,Die meisten Kinder spielen gern.,A1,determiner,Grammar,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0423,Mensch,der,person/human,Der Mensch braucht Wasser.,A1,noun,Family,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0424,Miete,die,rent,Die Miete ist hoch.,A1,noun,Housing,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0425,mieten,,to rent,Wir mieten ein Auto.,A1,verb,Housing,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0426,Milch,die,milk,Ich trinke Milch.,A1,noun,Food,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0427,mit,,with,Ich komme mit dir.,A1,preposition,Grammar,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0428,mitbringen,,to bring along,Ich bringe Kuchen mit.,A1,verb,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0429,mitkommen,,to come along,Kommst du mit?,A1,verb,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0430,mitmachen,,to join in,Machst du mit?,A1,verb,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0431,mitnehmen,,to take along,Ich nehme Wasser mit.,A1,verb,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0432,Mitte,die,middle,Der Tisch steht in der Mitte.,A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0433,Möbel,die,furniture,Die Möbel sind neu.,A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0434,möchten,,would like,Ich möchte Tee.,A1,verb,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0435,mögen,,to like,Ich mag Kaffee.,A1,verb,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0436,möglich,,possible,Das ist möglich.,A1,other,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0437,Moment,der,moment,Einen Moment bitte.,A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0438,morgen,,tomorrow,Morgen habe ich frei.,A1,verb,Time,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0439,müde,,tired,Ich bin müde.,A1,adjective,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0440,müssen,,must/have to,Ich muss gehen.,A1,verb,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0441,Mund,der,mouth,Der Mund ist rot.,A1,noun,Health,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0442,Mutter,die,mother,Meine Mutter kocht.,A1,noun,Family,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0443,nach,,after/to,Ich fahre nach Wien.,A1,preposition,Grammar,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0444,nächst-,,next,Nächste Woche beginnt der Kurs.,A1,determiner,Grammar,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0445,Name,der,name,Mein Name ist Sami.,A1,noun,Communication,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0446,nehmen,,to take,Ich nehme den Bus.,A1,verb,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0447,nein,,no,"Nein, danke.",A1,phrase,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0448,neu,,new,Das Auto ist neu.,A1,adjective,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0449,nicht,,not,Ich komme nicht.,A1,other,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0450,nichts,,nothing,Ich brauche nichts.,A1,other,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0451,nie,,never,Er kommt nie zu spät.,A1,other,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0452,noch,,still/yet/more,Ich habe noch Zeit.,A1,other,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0453,normal,,normal,Das ist normal.,A1,other,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0454,Nummer,die,number,Meine Nummer ist zwölf.,A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0455,nur,,only,Ich möchte nur Wasser.,A1,other,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0456,oben,,upstairs/above,Ich wohne oben.,A1,verb,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0457,Obst,das,fruit,Ich esse gern Obst.,A1,noun,Food,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0458,oder,,or,Tee oder Kaffee?,A1,conjunction,Grammar,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0459,öffnen,,to open,Ich öffne die Tür.,A1,verb,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0460,Öl,das,oil,Wir brauchen Öl.,A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0461,oft,,often,Ich gehe oft spazieren.,A1,other,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
